,id,gb
1873,7117,0
1874,7118,0
1875,7119,1
1876,7120,0
1877,7121,0
1878,7122,0
1879,7123,0
1880,7124,0
1881,7125,0
1882,7126,0
1883,7127,1
1884,7128,0
1885,7129,1
1886,7130,0
1887,7131,1
1888,7132,1
1889,7133,0
1890,7134,1
1891,7135,0
1892,7136,1
1893,7137,0
1894,7138,0
1895,7139,0
1896,7140,0
1897,7141,0
1898,7142,1
1899,7143,0
1900,7144,0
1901,7145,1
1902,7146,1
1903,7147,0
1904,7148,1
1905,7149,0
1906,7150,1
1907,7151,0
1908,7152,1
1909,7153,0
1910,7154,0
1911,7155,0
1912,7156,0
1913,7157,1
1914,7158,0
1915,7159,1
1916,7160,0
1917,7161,1
1918,7162,0
1919,7163,0
1920,7164,0
1921,7165,1
1922,7166,1
1923,7167,1
1924,7168,1
1925,7169,0
1926,7170,1
1927,7171,1
1928,7172,1
1929,7173,1
1930,7174,0
1931,7175,1
1932,7176,0
1933,7177,0
1934,7178,1
1935,7179,1
1936,7180,0
1937,7181,0
1938,7182,0
1939,7183,1
1940,7184,1
1941,7185,0
1942,7186,0
1943,7187,0
1944,7188,1
1945,7189,1
1946,7190,1
1947,7191,0
1948,7192,0
1949,7193,0
1950,7194,1
1951,7195,1
1952,7196,0
1953,7197,1
1954,7198,0
1955,7199,1
1956,7200,0
1957,7201,0
1958,7202,1
1959,7203,0
1960,7204,0
1961,7205,1
1962,7206,0
1963,7207,0
1964,7208,1
1965,7209,0
1966,7210,1
1967,7211,1
1968,7212,1
1969,7213,0
1970,7214,0
1971,7215,0
1972,7216,0
1973,7217,1
1974,7218,1
1975,7219,1
1976,7220,0
1977,7221,0
1978,7222,0
1979,7223,1
1980,7224,1
1981,7225,1
1982,7226,0
1983,7227,1
1984,7228,0
1985,7229,0
1986,7230,0
1987,7231,1
1988,7232,0
1989,7233,0
1990,7234,1
1991,7235,1
1992,7236,0
1993,7237,0
1994,7238,0
1995,7239,0
1996,7240,0
1997,7241,0
1998,7242,1
1999,7243,0
2000,7244,1
2001,7245,0
2002,7246,0
2003,7247,0
2004,7248,0
2005,7249,0
2006,7250,1
2007,7251,1
2008,7252,0
2009,7253,0
2010,7254,0
2011,7255,1
2012,7256,0
2013,7257,1
2014,7258,0
2015,7259,1
2016,7260,0
2017,7261,1
2018,7262,0
2019,7263,1
2020,7264,1
2021,7265,0
2022,7266,1
2023,7267,0
2024,7268,1
2025,7269,0
2026,7270,0
2027,7271,0
2028,7272,1
2029,7273,1
2030,7274,1
2031,7275,1
2032,7276,0
2033,7277,1
2034,7278,0
2035,7279,0
2036,7280,0
2037,7281,0
2038,7282,0
2039,7283,1
2040,7284,1
2041,7285,0
2042,7286,1
2043,7287,1
2044,7288,1
2045,7289,1
2046,7290,0
2047,7291,0
2048,7292,1
2049,7293,1
2050,7294,1
2051,7295,1
2052,7296,1
2053,7297,1
2054,7298,0
2055,7299,1
2056,7300,1
2057,7301,1
2058,7302,1
2059,7303,0
2060,7304,0
2061,7305,1
2062,7306,0
2063,7307,1
2064,7308,0
2065,7309,0
2066,7310,0
2067,7311,1
2068,7312,0
2069,7313,1
2070,7314,0
2071,7315,1
2072,7316,1
2073,7317,1
2074,7318,0
2075,7319,1
2076,7320,0
2077,7321,1
2078,7322,0
2079,7323,0
2080,7324,1
2081,7325,0
2082,7326,0
2083,7327,1
2084,7328,1
2085,7329,0
2086,7330,1
2087,7331,0
2088,7332,1
2089,7333,0
2090,7334,1
2091,7335,0
2092,7336,0
2093,7337,0
2094,7338,0
2095,7339,1
2096,7340,0
2097,7341,1
2098,7342,1
2099,7343,0
2100,7344,1
2101,7345,1
2102,7346,1
2103,7347,1
2104,7348,0
2105,7349,1
2106,7350,0
2107,7351,1
2108,7352,0
2109,7353,0
2110,7354,0
2111,7355,0
2112,7356,0
2113,7357,1
2114,7358,0
2115,7359,1
2116,7360,0
2117,7361,1
2118,7362,1
2119,7363,0
2120,7364,0
2121,7365,0
2122,7366,0
2123,7367,0
2124,7368,1
2125,7369,0
2126,7370,0
2127,7371,0
2128,7372,1
2129,7373,0
2130,7374,1
2131,7375,0
2132,7376,0
2133,7377,1
2134,7378,1
2135,7379,1
2136,7380,1
2137,7381,1
2138,7382,0
2139,7383,0
2140,7384,1
2141,7385,1
2142,7386,1
2143,7387,0
2144,7388,1
2145,7389,0
2146,7390,0
2147,7391,1
2148,7392,1
2149,7393,1
2150,7394,0
2151,7395,0
2152,7396,1
2153,7397,0
2154,7398,0
2155,7399,1
2156,7400,1
2157,7401,0
2158,7402,0
2159,7403,1
2160,7404,0
2161,7405,0
2162,7406,0
2163,7407,0
2164,7408,1
2165,7409,0
2166,7410,0
2167,7411,1
2168,7412,0
2169,7413,0
2170,7414,1
2171,7415,1
2172,7416,0
2173,7417,1
2174,7418,0
2175,7419,1
2176,7420,1
2177,7421,1
2178,7422,1
2179,7423,0
2180,7424,1
2181,7425,1
2182,7426,0
2183,7427,1
2184,7428,1
2185,7429,1
2186,7430,0
2187,7431,1
2188,7432,1
2189,7433,1
2190,7434,1
2191,7435,0
2192,7436,1
2193,7437,0
2194,7438,0
2195,7439,0
2196,7440,1
2197,7441,1
2198,7442,1
2199,7443,1
2200,7444,0
2201,7445,0
2202,7446,1
2203,7447,0
2204,7448,1
2205,7449,1
2206,7450,1
2207,7451,0
2208,7452,1
2209,7453,1
2210,7454,0
2211,7455,0
2212,7456,1
2213,7457,1
2214,7458,1
2215,7459,0
2216,7460,0
2217,7461,0
2218,7462,1
2219,7463,1
2220,7464,1
2221,7465,0
2222,7466,1
2223,7467,0
2224,7468,0
2225,7469,1
2226,7470,1
2227,7471,1
2228,7472,1
2229,7473,0
2230,7474,1
2231,7475,0
2232,7476,0
2233,7477,1
2234,7478,1
2235,7479,1
2236,7480,1
2237,7481,0
2238,7482,1
2239,7483,1
2240,7484,1
2241,7485,0
2242,7486,0
2243,7487,0
2244,7488,0
2245,7489,1
2246,7490,0
2247,7491,0
2248,7492,0
2249,7493,1
2250,7494,0
2251,7495,1
2252,7496,0
2253,7497,1
2254,7498,0
2255,7499,1
2256,7500,1
2257,7501,0
2258,7502,1
2259,7503,1
2260,7504,1
2261,7505,0
2262,7506,1
2263,7507,0
2264,7508,0
2265,7509,0
2266,7510,1
2267,7511,0
2268,7512,1
2269,7513,0
2270,7514,1
2271,7515,0
2272,7516,0
2273,7517,0
2274,7518,0
2275,7519,0
2276,7520,0
2277,7521,1
2278,7522,1
2279,7523,1
2280,7524,0
2281,7525,1
2282,7526,0
2283,7527,0
2284,7528,1
2285,7529,0
2286,7530,1
2287,7531,1
2288,7532,0
2289,7533,0
2290,7534,0
2291,7535,1
2292,7536,0
2293,7537,1
2294,7538,0
2295,7539,1
2296,7540,0
2297,7541,0
2298,7542,0
2299,7543,1
2300,7544,0
2301,7545,0
2302,7546,0
2303,7547,1
2304,7548,0
2305,7549,0
2306,7550,1
2307,7551,0
2308,7552,0
2309,7553,0
2310,7554,0
2311,7555,1
2312,7556,1
2313,7557,0
2314,7558,0
2315,7559,0
2316,7560,1
2317,7561,1
2318,7562,0
2319,7563,0
2320,7564,0
2321,7565,0
2322,7566,0
2323,7567,1
2324,7568,1
2325,7569,0
2326,7570,0
2327,7571,0
2328,7572,0
2329,7573,1
2330,7574,0
2331,7575,0
2332,7576,0
2333,7577,0
2334,7578,1
2335,7579,1
2336,7580,0
2337,7581,0
2338,7582,0
2339,7583,1
2340,7584,1
2341,7585,1
2342,7586,0
2343,7587,1
2344,7588,0
2345,7589,0
2346,7590,1
2347,7591,1
2348,7592,0
2349,7593,1
2350,7594,0
2351,7595,1
2352,7596,1
2353,7597,0
2354,7598,1
2355,7599,0
2356,7600,1
2357,7601,1
2358,7602,1
2359,7603,0
2360,7604,1
2361,7605,1
2362,7606,0
2363,7607,1
2364,7608,1
2365,7609,0
2366,7610,1
2367,7611,1
2368,7612,0
2369,7613,0
2370,7614,0
2371,7615,1
2372,7616,1
2373,7617,0
2374,7618,0
2375,7619,0
2376,7620,0
2377,7621,1
2378,7622,1
2379,7623,1
2380,7624,0
2381,7625,1
2382,7626,0
2383,7627,0
2384,7628,1
2385,7629,0
2386,7630,0
2387,7631,0
2388,7632,0
2389,7633,0
2390,7634,1
2391,7635,0
2392,7636,0
2393,7637,0
2394,7638,0
2395,7639,1
2396,7640,0
2397,7641,1
2398,7642,1
2399,7643,1
2400,7644,1
2401,7645,1
2402,7646,0
2403,7647,0
2404,7648,0
2405,7649,0
2406,7650,0
2407,7651,1
2408,7652,1
2409,7653,0
2410,7654,0
2411,7655,0
2412,7656,0
2413,7657,1
2414,7658,0
2415,7659,0
2416,7660,1
2417,7661,1
2418,7662,1
2419,7663,0
2420,7664,0
2421,7665,1
2422,7666,1
2423,7667,0
2424,7668,0
2425,7669,0
2426,7670,0
2427,7671,1
2428,7672,1
2429,7673,0
2430,7674,0
2431,7675,0
2432,7676,1
2433,7677,1
2434,7678,1
2435,7679,1
2436,7680,0
2437,7681,1
2438,7682,0
2439,7683,1
2440,7684,1
2441,7685,0
2442,7686,1
2443,7687,1
2444,7688,0
2445,7689,1
2446,7690,0
2447,7691,0
2448,7692,0
2449,7693,0
2450,7694,0
2451,7695,0
2452,7696,1
2453,7697,1
2454,7698,1
2455,7699,1
2456,7700,1
2457,7701,1
2458,7702,0
2459,7703,0
2460,7704,0
2461,7705,1
2462,7706,1
2463,7707,1
2464,7708,0
2465,7709,1
2466,7710,1
2467,7711,1
2468,7712,0
2469,7713,1
2470,7714,1
2471,7715,1
2472,7716,0
2473,7717,0
2474,7718,1
2475,7719,0
2476,7720,0
2477,7721,0
2478,7722,0
2479,7723,1
2480,7724,1
2481,7725,1
2482,7726,1
2483,7727,0
2484,7728,0
2485,7729,1
2486,7730,1
2487,7731,0
2488,7732,1
2489,7733,0
2490,7734,0
2491,7735,0
2492,7736,0
2493,7737,0
2494,7738,0
2495,7739,1
2496,7740,1
2497,7741,1
2498,7742,1
2499,7743,1
2500,7744,1
2501,7745,0
2502,7746,0
2503,7747,1
2504,7748,0
2505,7749,0
2506,7750,1
2507,7751,1
2508,7752,1
2509,7753,1
2510,7754,1
2511,7755,1
2512,7756,1
2513,7757,1
2514,7758,0
2515,7759,0
2516,7760,0
2517,7761,1
2518,7762,0
2519,7763,0
2520,7764,0
2521,7765,0
2522,7766,0
2523,7767,1
2524,7768,1
2525,7769,0
2526,7770,0
2527,7771,1
2528,7772,1
2529,7773,1
2530,7774,0
2531,7775,0
2532,7776,1
2533,7777,1
2534,7778,0
2535,7779,1
2536,7780,1
2537,7781,0
2538,7782,0
2539,7783,0
2540,7784,1
2541,7785,0
2542,7786,1
2543,7787,0
2544,7788,0
2545,7789,0
2546,7790,0
2547,7791,1
2548,7792,0
2549,7793,1
2550,7794,0
2551,7795,1
2552,7796,0
2553,7797,0
2554,7798,1
2555,7799,1
2556,7800,1
2557,7801,0
2558,7802,0
2559,7803,0
2560,7804,1
2561,7805,0
2562,7806,0
2563,7807,0
2564,7808,0
2565,7809,1
2566,7810,1
2567,7811,1
2568,7812,0
2569,7813,0
2570,7814,1
2571,7815,0
2572,7816,1
2573,7817,0
2574,7818,1
2575,7819,1
2576,7820,0
2577,7821,0
2578,7822,1
2579,7823,0
2580,7824,1
2581,7825,1
2582,7826,1
2583,7827,1
2584,7828,1
2585,7829,0
2586,7830,1
2587,7831,1
2588,7832,1
2589,7833,0
2590,7834,0
2591,7835,0
2592,7836,1
2593,7837,1
2594,7838,1
2595,7839,1
2596,7840,1
2597,7841,0
2598,7842,1
2599,7843,1
2600,7844,1
2601,7845,1
2602,7846,0
2603,7847,1
2604,7848,0
2605,7849,0
2606,7850,1
2607,7851,0
2608,7852,0
2609,7853,0
2610,7854,0
2611,7855,0
2612,7856,0
2613,7857,0
2614,7858,1
2615,7859,0
2616,7860,1
2617,7861,1
2618,7862,0
2619,7863,1
2620,7864,1
2621,7865,0
2622,7866,1
2623,7867,1
2624,7868,0
2625,7869,1
2626,7870,1
2627,7871,0
2628,7872,1
2629,7873,0
2630,7874,1
2631,7875,0
2632,7876,1
2633,7877,0
2634,7878,0
2635,7879,1
2636,7880,0
2637,7881,1
2638,7882,0
2639,7883,0
2640,7884,1
2641,7885,0
2642,7886,1
2643,7887,1
2644,7888,1
2645,7889,1
2646,7890,1
2647,7891,0
2648,7892,1
2649,7893,0
2650,7894,1
2651,7895,1
2652,7896,1
2653,7897,1
2654,7898,1
2655,7899,0
2656,7900,1
2657,7901,1
2658,7902,1
2659,7903,0
2660,7904,0
2661,7905,0
2662,7906,0
2663,7907,0
2664,7908,1
2665,7909,1
2666,7910,1
2667,7911,0
2668,7912,1
2669,7913,1
2670,7914,0
2671,7915,0
2672,7916,1
2673,7917,0
2674,7918,1
2675,7919,0
2676,7920,1
2677,7921,1
2678,7922,0
2679,7923,0
2680,7924,0
2681,7925,0
2682,7926,1
2683,7927,1
2684,7928,0
2685,7929,0
2686,7930,0
2687,7931,1
2688,7932,0
2689,7933,0
2690,7934,1
2691,7935,0
2692,7936,1
2693,7937,0
2694,7938,0
2695,7939,0
2696,7940,0
2697,7941,0
2698,7942,1
2699,7943,0
2700,7944,1
2701,7945,1
2702,7946,1
2703,7947,1
2704,7948,0
2705,7949,0
2706,7950,0
2707,7951,0
2708,7952,0
2709,7953,1
2710,7954,0
2711,7955,1
2712,7956,0
2713,7957,0
2714,7958,1
2715,7959,0
2716,7960,0
2717,7961,1
2718,7962,0
2719,7963,0
2720,7964,1
2721,7965,0
2722,7966,1
2723,7967,1
2724,7968,1
2725,7969,0
2726,7970,1
2727,7971,1
2728,7972,1
2729,7973,1
2730,7974,1
2731,7975,1
2732,7976,0
2733,7977,0
2734,7978,0
2735,7979,0
2736,7980,1
2737,7981,1
2738,7982,1
2739,7983,0
2740,7984,0
2741,7985,0
2742,7986,0
2743,7987,1
2744,7988,1
2745,7989,1
2746,7990,0
2747,7991,0
2748,7992,0
2749,7993,0
2750,7994,1
2751,7995,1
2752,7996,0
2753,7997,1
2754,7998,0
2755,7999,1
2756,8000,1
2757,8001,0
2758,8002,0
2759,8003,1
2760,8004,1
2761,8005,1
2762,8006,0
2763,8007,1
2764,8008,0
2765,8009,0
2766,8010,0
2767,8011,0
2768,8012,0
2769,8013,0
2770,8014,0
2771,8015,0
2772,8016,1
2773,8017,0
2774,8018,1
2775,8019,0
2776,8020,0
2777,8021,0
2778,8022,1
2779,8023,0
2780,8024,0
2781,8025,0
2782,8026,1
2783,8027,1
2784,8028,0
2785,8029,0
2786,8030,1
2787,8031,0
2788,8032,0
2789,8033,0
2790,8034,1
2791,8035,0
2792,8036,1
2793,8037,1
2794,8038,0
2795,8039,0
2796,8040,0
2797,8041,1
2798,8042,0
2799,8043,0
2800,8044,0
2801,8045,0
2802,8046,0
2803,8047,1
2804,8048,0
2805,8049,0
2806,8050,0
2807,8051,0
2808,8052,0
2809,8053,1
2810,8054,1
2811,8055,0
2812,8056,0
2813,8057,1
2814,8058,0
2815,8059,1
2816,8060,1
2817,8061,0
2818,8062,1
2819,8063,0
2820,8064,1
2821,8065,1
2822,8066,1
2823,8067,1
2824,8068,1
2825,8069,1
2826,8070,0
2827,8071,0
2828,8072,1
2829,8073,0
2830,8074,1
2831,8075,1
2832,8076,0
2833,8077,1
2834,8078,0
2835,8079,0
2836,8080,1
2837,8081,1
2838,8082,0
2839,8083,1
2840,8084,0
2841,8085,0
2842,8086,0
2843,8087,1
2844,8088,0
2845,8089,0
2846,8090,1
2847,8091,0
2848,8092,0
2849,8093,1
2850,8094,1
2851,8095,1
2852,8096,0
2853,8097,0
2854,8098,0
2855,8099,0
2856,8100,1
2857,8101,1
2858,8102,1
2859,8103,1
2860,8104,0
2861,8105,1
2862,8106,1
2863,8107,0
2864,8108,0
2865,8109,1
2866,8110,0
2867,8111,0
2868,8112,0
2869,8113,1
2870,8114,1
2871,8115,1
2872,8116,1
2873,8117,1
2874,8118,0
2875,8119,1
2876,8120,1
2877,8121,1
2878,8122,0
2879,8123,1
2880,8124,1
2881,8125,1
2882,8126,1
2883,8127,0
2884,8128,0
2885,8129,0
2886,8130,0
2887,8131,1
2888,8132,1
2889,8133,1
2890,8134,1
2891,8135,1
2892,8136,0
2893,8137,0
2894,8138,1
2895,8139,1
2896,8140,1
2897,8141,1
2898,8142,0
2899,8143,0
2900,8144,1
2901,8145,1
2902,8146,1
2903,8147,0
2904,8148,0
2905,8149,1
2906,8150,1
2907,8151,0
2908,8152,0
2909,8153,1
2910,8154,1
2911,8155,1
2912,8156,1
2913,8157,1
2914,8158,0
2915,8159,0
2916,8160,0
2917,8161,0
2918,8162,0
2919,8163,1
2920,8164,0
2921,8165,0
2922,8166,1
2923,8167,0
2924,8168,1
2925,8169,0
2926,8170,0
2927,8171,0
2928,8172,0
2929,8173,0
2930,8174,1
2931,8175,1
2932,8176,0
2933,8177,1
2934,8178,1
2935,8179,0
2936,8180,0
2937,8181,0
2938,8182,0
2939,8183,1
2940,8184,1
2941,8185,0
2942,8186,1
2943,8187,1
2944,8188,1
2945,8189,1
2946,8190,0
2947,8191,0
2948,8192,0
2949,8193,0
2950,8194,1
2951,8195,0
2952,8196,0
2953,8197,1
2954,8198,0
2955,8199,1
2956,8200,0
2957,8201,1
2958,8202,1
2959,8203,0
2960,8204,1
2961,8205,0
2962,8206,0
2963,8207,0
2964,8208,1
2965,8209,1
2966,8210,0
2967,8211,1
2968,8212,0
2969,8213,0
2970,8214,0
2971,8215,1
2972,8216,1
2973,8217,0
2974,8218,1
2975,8219,0
2976,8220,0
2977,8221,0
2978,8222,0
2979,8223,0
2980,8224,0
2981,8225,1
2982,8226,0
2983,8227,0
2984,8228,0
2985,8229,0
2986,8230,0
2987,8231,0
2988,8232,0
2989,8233,1
2990,8234,1
2991,8235,0
2992,8236,1
2993,8237,1
2994,8238,0
2995,8239,1
2996,8240,0
2997,8241,0
2998,8242,0
2999,8243,1
3000,8244,0
3001,8245,0
3002,8246,0
3003,8247,0
3004,8248,1
3005,8249,1
3006,8250,0
3007,8251,1
3008,8252,1
3009,8253,0
3010,8254,0
3011,8255,1
3012,8256,0
3013,8257,1
3014,8258,0
3015,8259,1
3016,8260,0
3017,8261,1
3018,8262,0
3019,8263,0
3020,8264,1
3021,8265,1
3022,8266,0
3023,8267,0
3024,8268,0
3025,8269,1
3026,8270,0
3027,8271,0
3028,8272,1
3029,8273,0
3030,8274,0
3031,8275,1
3032,8276,1
3033,8277,1
3034,8278,1
3035,8279,1
3036,8280,1
3037,8281,1
3038,8282,0
3039,8283,0
3040,8284,0
3041,8285,1
3042,8286,0
3043,8287,1
3044,8288,0
3045,8289,1
3046,8290,0
3047,8291,1
3048,8292,1
3049,8293,1
3050,8294,1
3051,8295,0
3052,8296,1
3053,8297,1
3054,8298,1
3055,8299,0
3056,8300,0
3057,8301,1
3058,8302,1
3059,8303,1
3060,8304,1
3061,8305,1
3062,8306,0
3063,8307,1
3064,8308,1
3065,8309,0
3066,8310,0
3067,8311,1
3068,8312,1
3069,8313,0
3070,8314,1
3071,8315,0
3072,8316,0
3073,8317,0
3074,8318,1
3075,8319,1
3076,8320,0
3077,8321,1
3078,8322,0
3079,8323,1
3080,8324,1
3081,8325,1
3082,8326,1
3083,8327,0
3084,8328,0
3085,8329,0
3086,8330,0
3087,8331,0
3088,8332,0
3089,8333,0
3090,8334,0
3091,8335,1
3092,8336,1
3093,8337,0
3094,8338,0
3095,8339,1
3096,8340,0
3097,8341,0
3098,8342,0
3099,8343,1
3100,8344,0
3101,8345,1
3102,8346,1
3103,8347,0
3104,8348,0
3105,8349,1
3106,8350,0
3107,8351,1
3108,8352,0
3109,8353,0
3110,8354,0
3111,8355,0
3112,8356,1
3113,8357,1
3114,8358,0
3115,8359,1
3116,8360,1
3117,8361,1
3118,8362,1
3119,8363,1
3120,8364,1
3121,8365,1
3122,8366,1
3123,8367,0
3124,8368,1
3125,8369,1
3126,8370,0
3127,8371,0
3128,8372,0
3129,8373,0
3130,8374,0
3131,8375,0
3132,8376,1
3133,8377,1
3134,8378,1
3135,8379,1
3136,8380,0
3137,8381,0
3138,8382,0
3139,8383,1
3140,8384,1
3141,8385,1
3142,8386,1
3143,8387,0
3144,8388,0
3145,8389,0
3146,8390,1
3147,8391,0
3148,8392,1
3149,8393,0
3150,8394,0
3151,8395,0
3152,8396,0
3153,8397,0
3154,8398,1
3155,8399,1
3156,8400,0
3157,8401,0
3158,8402,0
3159,8403,0
3160,8404,1
3161,8405,1
3162,8406,0
3163,8407,0
3164,8408,0
3165,8409,0
3166,8410,1
3167,8411,0
3168,8412,0
3169,8413,0
3170,8414,1
3171,8415,0
3172,8416,0
3173,8417,0
3174,8418,1
3175,8419,0
3176,8420,1
3177,8421,1
3178,8422,0
3179,8423,1
3180,8424,0
3181,8425,0
3182,8426,1
3183,8427,1
3184,8428,0
3185,8429,1
3186,8430,0
3187,8431,0
3188,8432,0
3189,8433,0
3190,8434,1
3191,8435,0
3192,8436,0
3193,8437,0
3194,8438,1
3195,8439,0
3196,8440,1
3197,8441,1
3198,8442,1
3199,8443,0
3200,8444,1
3201,8445,0
3202,8446,0
3203,8447,0
3204,8448,0
3205,8449,0
3206,8450,1
3207,8451,0
3208,8452,1
3209,8453,0
3210,8454,1
3211,8455,1
3212,8456,1
3213,8457,1
3214,8458,0
3215,8459,1
3216,8460,1
3217,8461,1
3218,8462,0
3219,8463,1
3220,8464,1
3221,8465,0
3222,8466,1
3223,8467,0
3224,8468,0
3225,8469,1
3226,8470,0
3227,8471,1
3228,8472,1
3229,8473,0
3230,8474,1
3231,8475,0
3232,8476,0
3233,8477,0
3234,8478,0
3235,8479,1
3236,8480,0
3237,8481,1
3238,8482,0
3239,8483,0
3240,8484,1
3241,8485,1
3242,8486,1
3243,8487,1
3244,8488,0
3245,8489,0
3246,8490,0
3247,8491,1
3248,8492,0
3249,8493,1
3250,8494,1
3251,8495,0
3252,8496,0
3253,8497,1
3254,8498,1
3255,8499,0
3256,8500,1
3257,8501,0
3258,8502,1
3259,8503,1
3260,8504,0
3261,8505,1
3262,8506,0
3263,8507,0
3264,8508,1
3265,8509,1
3266,8510,1
3267,8511,0
3268,8512,0
3269,8513,1
3270,8514,0
3271,8515,0
3272,8516,0
3273,8517,1
3274,8518,0
3275,8519,0
3276,8520,0
3277,8521,1
3278,8522,0
3279,8523,0
3280,8524,0
3281,8525,0
3282,8526,0
3283,8527,1
3284,8528,0
3285,8529,1
3286,8530,0
3287,8531,1
3288,8532,1
3289,8533,1
3290,8534,1
3291,8535,1
3292,8536,1
3293,8537,1
3294,8538,0
3295,8539,0
3296,8540,1
3297,8541,0
3298,8542,1
3299,8543,0
3300,8544,0
3301,8545,1
3302,8546,0
3303,8547,0
3304,8548,0
3305,8549,1
3306,8550,0
3307,8551,0
3308,8552,0
3309,8553,0
3310,8554,0
3311,8555,1
3312,8556,1
3313,8557,1
3314,8558,1
3315,8559,1
3316,8560,1
3317,8561,1
3318,8562,1
3319,8563,0
3320,8564,1
3321,8565,1
3322,8566,1
3323,8567,0
3324,8568,1
3325,8569,1
3326,8570,0
3327,8571,0
3328,8572,1
3329,8573,1
3330,8574,0
3331,8575,0
3332,8576,0
3333,8577,1
3334,8578,1
3335,8579,1
3336,8580,0
3337,8581,1
3338,8582,1
3339,8583,0
3340,8584,1
3341,8585,1
3342,8586,1
3343,8587,0
3344,8588,0
3345,8589,0
3346,8590,0
3347,8591,1
3348,8592,1
3349,8593,0
3350,8594,1
3351,8595,0
3352,8596,1
3353,8597,0
3354,8598,1
3355,8599,0
3356,8600,1
3357,8601,1
3358,8602,0
3359,8603,1
3360,8604,1
3361,8605,0
3362,8606,0
3363,8607,0
3364,8608,0
3365,8609,1
3366,8610,1
3367,8611,1
3368,8612,1
3369,8613,0
3370,8614,0
3371,8615,0
3372,8616,1
3373,8617,1
3374,8618,0
3375,8619,0
3376,8620,0
3377,8621,1
3378,8622,0
3379,8623,1
3380,8624,0
3381,8625,0
3382,8626,0
3383,8627,0
3384,8628,0
3385,8629,0
3386,8630,1
3387,8631,0
3388,8632,1
3389,8633,0
3390,8634,0
3391,8635,1
3392,8636,1
3393,8637,1
3394,8638,0
3395,8639,0
3396,8640,1
3397,8641,1
3398,8642,0
3399,8643,1
3400,8644,0
3401,8645,1
3402,8646,0
3403,8647,0
3404,8648,0
3405,8649,0
3406,8650,0
3407,8651,1
3408,8652,0
3409,8653,1
3410,8654,1
3411,8655,0
3412,8656,0
3413,8657,0
3414,8658,1
3415,8659,1
3416,8660,0
3417,8661,1
3418,8662,1
3419,8663,0
3420,8664,0
3421,8665,1
3422,8666,0
3423,8667,0
3424,8668,0
3425,8669,1
3426,8670,1
3427,8671,0
3428,8672,0
3429,8673,0
3430,8674,0
3431,8675,0
3432,8676,1
3433,8677,0
3434,8678,0
3435,8679,1
3436,8680,1
3437,8681,0
3438,8682,1
3439,8683,0
3440,8684,1
3441,8685,0
3442,8686,1
3443,8687,0
3444,8688,0
3445,8689,0
3446,8690,1
3447,8691,1
3448,8692,0
3449,8693,1
3450,8694,1
3451,8695,1
3452,8696,0
3453,8697,0
3454,8698,0
3455,8699,1
3456,8700,0
3457,8701,0
3458,8702,1
3459,8703,0
3460,8704,0
3461,8705,0
3462,8706,0
3463,8707,0
3464,8708,1
3465,8709,1
3466,8710,0
3467,8711,1
3468,8712,0
3469,8713,0
3470,8714,1
3471,8715,0
3472,8716,1
3473,8717,1
3474,8718,0
3475,8719,0
3476,8720,0
3477,8721,0
3478,8722,0
3479,8723,1
3480,8724,1
3481,8725,1
3482,8726,0
3483,8727,1
3484,8728,0
3485,8729,0
3486,8730,1
3487,8731,0
3488,8732,1
3489,8733,1
3490,8734,0
3491,8735,0
3492,8736,1
3493,8737,0
3494,8738,1
3495,8739,0
3496,8740,1
3497,8741,0
3498,8742,0
3499,8743,1
3500,8744,0
3501,8745,0
3502,8746,1
3503,8747,0
3504,8748,1
3505,8749,0
3506,8750,1
3507,8751,0
3508,8752,0
3509,8753,0
3510,8754,0
3511,8755,0
3512,8756,0
3513,8757,0
3514,8758,0
3515,8759,0
3516,8760,1
3517,8761,0
3518,8762,0
3519,8763,0
3520,8764,1
3521,8765,1
3522,8766,0
3523,8767,1
3524,8768,0
3525,8769,0
3526,8770,1
3527,8771,0
3528,8772,1
3529,8773,0
3530,8774,0
3531,8775,1
3532,8776,0
3533,8777,1
3534,8778,0
3535,8779,1
3536,8780,0
3537,8781,1
3538,8782,0
3539,8783,0
3540,8784,0
3541,8785,0
3542,8786,1
3543,8787,1
3544,8788,1
3545,8789,0
3546,8790,1
3547,8791,0
3548,8792,0
3549,8793,0
3550,8794,1
3551,8795,0
3552,8796,1
3553,8797,1
3554,8798,1
3555,8799,1
3556,8800,1
3557,8801,1
3558,8802,1
3559,8803,1
3560,8804,1
3561,8805,0
3562,8806,0
3563,8807,0
3564,8808,1
3565,8809,0
3566,8810,1
3567,8811,0
3568,8812,0
3569,8813,1
3570,8814,0
3571,8815,0
3572,8816,0
3573,8817,0
3574,8818,1
3575,8819,1
3576,8820,1
3577,8821,0
3578,8822,0
3579,8823,1
3580,8824,1
3581,8825,1
3582,8826,0
3583,8827,0
3584,8828,1
3585,8829,1
3586,8830,1
3587,8831,0
3588,8832,1
3589,8833,0
3590,8834,1
3591,8835,1
3592,8836,1
3593,8837,0
3594,8838,1
3595,8839,0
3596,8840,0
3597,8841,1
3598,8842,0
3599,8843,1
3600,8844,1
3601,8845,1
3602,8846,0
3603,8847,1
3604,8848,1
3605,8849,0
3606,8850,0
3607,8851,0
3608,8852,1
3609,8853,0
3610,8854,0
3611,8855,0
3612,8856,1
3613,8857,0
3614,8858,0
3615,8859,1
3616,8860,0
3617,8861,0
3618,8862,0
3619,8863,0
3620,8864,1
3621,8865,1
